Code du département,Code du canton,Inscrits,Abstentions,Votants,Blancs et nuls,Exprimés,JOLY,LE PEN,SARKOZY,MÉLENCHON,POUTOU,ARTHAUD,CHEMINADE,BAYROU,DUPONT-AIGNAN,HOLLANDE
34,20,24661,4555,20106,355,19751,419,5588,4840,2453,214,90,56,1154,302,4635
34,21,8522,1367,7155,134,7021,155,1685,1597,1078,95,29,10,431,122,1819
34,22,13567,3210,10357,109,10248,644,821,2289,2065,103,25,25,694,86,3496
34,23,16116,2851,13265,176,13089,602,1410,3319,1924,143,43,44,1271,162,4171
34,24,17155,3457,13698,180,13518,582,1427,3425,1959,116,37,33,1160,158,4621
34,25,9090,1298,7792,155,7637,104,2136,1867,1101,101,45,15,431,103,1734
34,26,3628,585,3043,71,2972,159,465,553,574,56,12,9,235,42,867
34,27,4229,793,3436,62,3374,95,741,693,512,60,20,7,258,60,928
34,28,11817,1863,9954,172,9782,203,2170,2587,1332,120,47,27,654,160,2482
34,29,6875,1128,5747,83,5664,105,1465,1320,807,59,30,9,332,95,1442
34,30,6134,928,5206,97,5109,89,1182,1101,720,90,21,12,352,64,1478
34,31,6323,1017,5306,107,5199,113,1120,1092,792,101,37,17,384,72,1471
34,32,4254,591,3663,69,3594,144,698,840,578,48,10,17,307,49,903
34,33,3186,594,2592,70,2522,97,466,473,403,54,20,6,162,35,806
34,34,1433,234,1199,37,1162,31,230,313,159,21,8,0,88,26,286
34,35,10510,1539,8971,162,8809,114,2506,2101,1121,93,48,22,510,134,2160
34,36,15196,2903,12293,186,12107,339,2574,3818,1726,118,40,21,646,175,2650
34,37,15922,2861,13061,222,12839,196,3423,3066,2162,108,62,26,555,138,3103
34,38,22454,3974,18480,310,18170,276,5264,4592,2020,183,74,29,1041,263,4428
34,39,27204,4947,22257,347,21910,286,6247,5753,2553,173,88,33,1126,279,5372
34,40,18845,3855,14990,217,14773,616,2112,3404,2208,148,58,34,1131,176,4886
34,41,10550,2405,8145,142,8003,265,1350,1736,1194,89,40,21,566,120,2622
34,42,13006,2740,10266,197,10069,246,2013,2093,1424,101,38,24,695,139,3296
34,43,14137,3395,10742,163,10579,410,1303,2150,1759,107,23,24,703,139,3961
34,44,23765,4539,19226,308,18918,530,3351,4768,2379,173,72,37,1530,261,5817
34,45,13392,3737,9655,197,9458,210,1523,1254,1594,79,36,23,380,98,4261
34,46,27207,5207,22000,357,21643,764,3284,5442,3093,195,74,43,1852,286,6610
34,47,19412,3408,16004,294,15710,485,2704,4760,1664,115,47,48,1475,223,4189
34,48,25256,4431,20825,350,20475,438,4804,6873,1817,150,48,46,1599,296,4404
34,49,23278,3574,19704,378,19326,437,4745,4564,2630,208,63,33,1404,290,4952
35,1,6743,977,5766,151,5615,110,1015,1643,492,87,63,13,564,116,1512
35,2,10414,1343,9071,217,8854,150,1307,3112,677,118,74,23,1415,229,1749
35,3,14790,2038,12752,248,12504,300,2263,3134,1268,197,115,35,1490,281,3421
35,4,8094,1010,7084,126,6958,222,986,1748,755,75,43,15,838,126,2150
35,5,13352,2250,11102,235,10867,257,1777,3434,925,116,71,22,1201,192,2872
35,6,10106,1292,8814,198,8616,245,1037,2458,812,108,80,21,1310,181,2364
35,7,19340,2351,16989,291,16698,532,1711,4199,1694,187,100,58,2488,368,5361
35,8,10035,1100,8935,490,8445,177,1477,2235,868,129,86,18,971,173,2311
35,9,10599,1523,9076,178,8898,225,1402,2323,857,118,54,17,1031,168,2703
35,10,20561,3328,17233,288,16945,443,2091,5878,1543,158,72,41,1793,300,4626
35,11,10649,1716,8933,185,8748,187,1455,2479,847,128,70,13,927,174,2468
35,12,16766,3023,13743,255,13488,300,1872,4145,1260,192,110,28,1748,257,3576
35,13,14290,2336,11954,284,11670,239,1576,3599,982,152,93,30,1603,254,3142
35,14,3698,478,3220,69,3151,64,608,840,321,41,27,4,404,78,764
35,15,8679,1312,7367,185,7182,142,1134,2782,465,82,58,23,975,171,1350
35,16,20064,2555,17509,323,17186,550,2393,3652,2021,222,134,39,2091,392,5692
35,17,10215,1183,9032,172,8860,304,1120,2043,924,124,62,24,1087,169,3003
35,18,11609,1488,10121,215,9906,245,1429,2742,950,123,85,25,1363,191,2753
35,19,18596,2142,16454,281,16173,534,1710,3559,1786,196,77,40,2125,282,5864
35,20,6493,1018,5475,149,5326,65,981,1913,352,73,40,17,750,118,1017
35,21,6077,903,5174,94,5080,128,983,1420,497,73,41,9,523,98,1308
35,22,8033,1111,6922,123,6799,187,997,1830,654,95,37,14,849,140,1996
35,23,20586,2558,18028,311,17717,526,2299,4042,1913,240,122,43,2150,362,6020
35,24,21130,2799,18331,324,18007,521,1936,4232,1842,175,122,50,2250,326,6553
35,25,10217,1481,8736,173,8563,156,1632,2271,818,126,79,21,908,165,2387
35,26,6144,892,5252,124,5128,100,1084,1401,478,75,54,13,463,112,1348
35,27,11913,1410,10503,195,10308,318,1605,2583,1086,138,79,26,1247,214,3012
35,28,13521,2525,10996,172,10824,440,1568,2615,1170,136,69,17,1174,197,3438
35,29,10755,2004,8751,103,8648,537,418,2559,1077,47,20,20,951,92,2927
35,30,12965,2435,10530,97,10433,565,609,2342,1423,108,43,21,1174,103,4045
35,31,18064,2981,15083,259,14824,553,1337,3573,1702,159,81,44,1786,218,5371
35,32,13988,2490,11498,140,11358,610,679,2442,1479,125,58,17,1287,139,4522
35,33,9433,1463,7970,165,7805,157,1299,2530,619,104,71,15,1111,170,1729
35,34,18341,2344,15997,318,15679,519,2114,3439,1778,206,110,36,1974,327,5176
35,35,7688,963,6725,156,6569,193,1119,1735,617,96,59,20,815,131,1784
35,36,8827,1066,7761,162,7599,133,1222,2137,639,104,79,21,981,202,2081
35,37,21829,4998,16831,283,16548,447,1791,5481,1519,222,92,39,1780,305,4872
35,38,7688,1214,6474,134,6340,118,1165,1775,593,86,42,22,764,103,1672
35,39,18784,3915,14869,267,14602,413,1852,4149,1448,203,96,25,1632,216,4568
35,40,4751,495,4256,84,4172,139,788,875,481,67,35,13,460,115,1199
35,41,8317,997,7320,146,7174,206,1032,1702,741,108,61,16,785,114,2409
35,42,17021,2895,14126,302,13824,321,1768,4767,1028,182,96,25,2150,281,3206
35,43,10794,1480,9314,240,9074,213,1268,2640,738,151,74,26,1530,249,2185
35,44,10310,2123,8187,130,8057,331,643,2000,895,68,43,18,885,100,3074
35,45,9887,1812,8075,107,7968,433,442,1760,1050,92,32,23,939,94,3103
35,46,25818,4068,21750,331,21419,928,1809,4143,2664,217,124,34,2511,330,8659
35,47,31743,4474,27269,492,26777,880,3066,6273,2719,344,148,71,3438,511,9327
35,48,9779,1777,8002,102,7900,524,491,1521,1097,59,42,16,906,92,3152
35,49,20014,3568,16446,274,16172,749,1400,3334,2057,163,122,37,1818,234,6258
35,50,11001,2613,8388,112,8276,268,857,1192,1266,103,76,26,680,104,3704
35,51,8707,1835,6872,103,6769,206,798,1237,868,87,52,22,687,104,2708
35,52,20524,2524,18000,281,17719,699,1241,4693,1733,148,57,36,2439,238,6435
35,53,17301,2296,15005,201,14804,558,1071,4074,1413,133,46,35,2270,195,5009
36,1,4960,957,4003,109,3894,37,673,942,437,53,37,14,444,88,1169
36,2,13148,1857,11291,295,10996,134,2068,2628,1195,167,84,36,1124,243,3317
36,3,9814,1617,8197,166,8031,128,1346,1804,952,122,63,18,621,168,2809
36,4,2718,467,2251,53,2198,30,460,593,219,25,12,9,194,44,612
36,5,8505,1568,6937,176,6761,112,1241,1792,700,94,60,18,593,148,2003
36,6,9210,1476,7734,192,7542,88,1851,1846,727,120,63,19,626,187,2015
36,7,12586,2748,9838,197,9641,200,1364,2690,1031,115,65,31,993,188,2964
36,8,4782,751,4031,99,3932,39,744,1168,354,49,34,12,327,91,1114
36,9,10369,1696,8673,267,8406,128,1505,2202,942,124,82,31,965,185,2242
36,10,2931,417,2514,77,2437,31,573,674,217,30,28,4,250,62,568
36,11,3608,506,3102,68,3034,50,529,619,422,43,18,9,259,57,1028
36,12,9479,1767,7712,190,7522,92,1380,1618,1078,114,71,25,624,159,2361
36,13,8707,1737,6970,133,6837,90,1405,1437,812,113,74,12,526,151,2217
36,14,5818,918,4900,141,4759,55,1188,1226,485,86,55,8,427,104,1125
36,15,2846,400,2446,60,2386,47,512,619,240,23,18,5,172,62,688
36,16,4796,807,3989,87,3902,78,822,895,407,76,36,10,374,101,1103
36,17,4208,751,3457,74,3383,48,642,736,453,55,34,10,262,76,1067
36,18,5119,816,4303,100,4203,58,1049,1006,555,52,36,12,339,120,976
36,19,3532,565,2967,66,2901,50,515,682,311,38,13,7,248,58,979
36,20,2760,579,2181,66,2115,27,439,463,237,37,23,5,213,30,641
36,21,3731,594,3137,92,3045,58,608,888,290,41,16,7,249,58,830
36,22,6508,1005,5503,161,5342,73,1281,1363,568,65,66,24,467,136,1299
36,23,3546,576,2970,67,2903,35,638,743,304,43,27,11,261,67,774
36,24,12254,2659,9595,230,9365,137,1755,2138,1109,113,64,23,859,183,2984
36,25,10887,2114,8773,218,8555,131,1693,1949,958,100,66,24,787,157,2690
36,26,6950,1988,4962,104,4858,59,883,843,642,87,45,9,269,91,1930
37,1,18119,3122,14997,259,14738,351,2701,4218,1482,204,85,35,1388,301,3973
37,2,10654,1552,9102,202,8900,188,1634,2518,1025,140,84,29,895,198,2189
37,3,17734,2731,15003,290,14713,284,2797,4245,1575,206,104,39,1448,320,3695
37,4,9064,1570,7494,141,7353,98,1423,2144,698,79,57,17,729,162,1946
37,5,7585,1259,6326,114,6212,109,1541,1829,558,74,60,17,539,138,1347
37,6,11598,1842,9756,221,9535,173,2116,2544,1031,135,88,24,935,221,2268
37,7,15064,2706,12358,249,12109,228,1935,2936,1640,171,110,36,1149,255,3649
37,8,3222,469,2753,54,2699,48,490,848,235,37,20,9,292,65,655
37,9,6673,985,5688,128,5560,66,1193,1496,483,76,42,16,511,139,1538
37,10,5923,853,5070,99,4971,89,978,1525,447,76,44,16,510,129,1157
37,11,8830,1269,7561,163,7398,123,1523,1923,768,130,59,23,624,192,2033
37,12,5833,737,5096,127,4969,93,978,1343,474,68,57,11,481,132,1332
37,13,14645,2482,12163,266,11897,249,2237,3415,1314,173,97,32,1135,240,3005
37,14,17955,2656,15299,255,15044,276,2449,4274,1460,218,89,45,1758,362,4113
37,15,4314,601,3713,77,3636,79,683,1148,360,46,26,9,303,91,891
37,16,10246,1580,8666,154,8512,155,1602,2425,872,95,74,16,920,204,2149
37,17,4653,749,3904,79,3825,72,825,1230,374,56,36,14,382,91,745
37,18,4098,510,3588,86,3502,64,652,963,329,46,32,5,323,90,998
37,19,6394,990,5404,112,5292,76,1065,1653,417,94,54,12,495,101,1325
37,20,8692,1392,7300,197,7103,112,1487,2067,647,126,64,14,684,167,1735
37,21,11672,2352,9320,102,9218,411,581,3206,1122,83,30,14,1043,125,2603
37,22,11796,2241,9555,164,9391,300,1137,2735,1113,124,45,31,1018,164,2724
37,23,9617,2082,7535,106,7429,249,711,2154,914,80,47,25,824,79,2346
37,24,20543,3080,17463,325,17138,390,2801,5278,1662,232,88,48,1951,363,4325
37,25,10996,2533,8463,117,8346,333,891,1912,1178,113,58,35,819,134,2873
37,26,11291,2514,8777,135,8642,291,1090,1847,1208,100,50,20,802,113,3121
37,27,10115,2460,7655,126,7529,147,990,2051,846,96,45,25,620,116,2593
37,28,12186,2355,9831,177,9654,196,1290,2682,1112,93,59,19,996,141,3066
37,29,12471,2034,10437,157,10280,264,943,3980,797,76,45,26,1303,195,2651
37,30,10598,2518,8080,131,7949,177,1141,1063,1909,118,69,17,477,112,2866
37,31,17184,2915,14269,243,14026,339,1989,3906,1546,164,68,41,1587,287,4099
37,32,11565,1681,9884,157,9727,220,1079,3122,847,94,48,33,1279,173,2832
37,33,10803,2228,8575,180,8395,180,1439,2023,881,132,90,21,755,165,2709
37,34,15597,2652,12945,227,12718,276,1918,3798,1277,137,54,29,1400,257,3572
37,35,12082,2565,9517,179,9338,153,1347,2327,1112,118,63,21,866,162,3169
37,36,16760,2554,14206,248,13958,329,1843,4532,1255,136,60,46,1766,290,3701
37,37,16332,2539,13793,244,13549,300,2087,3320,1689,157,71,31,1413,264,4217
38,1,5779,972,4807,75,4732,167,823,1018,718,64,31,12,404,118,1377
38,2,10762,1883,8879,188,8691,206,2332,2043,1019,104,58,28,671,217,2013
38,3,9271,1928,7343,139,7204,220,1233,2313,890,84,38,21,572,144,1689
38,4,17235,3060,14175,232,13943,328,2836,4023,1324,127,60,46,1461,288,3450
38,5,1792,216,1576,30,1546,73,266,440,248,17,10,2,107,21,362
38,6,1927,326,1601,29,1572,46,309,436,173,13,9,4,108,49,425
38,7,10717,1747,8970,167,8803,209,2177,2328,889,105,54,27,886,190,1938
38,8,22272,3274,18998,342,18656,374,4620,5465,1659,186,83,53,1670,396,4150
38,9,21303,3328,17975,323,17652,671,3059,3952,2437,148,99,58,1640,330,5258
38,10,16443,2656,13787,251,13536,440,2589,2918,1837,195,63,41,1197,291,3965
38,11,11030,1512,9518,169,9349,197,2092,2336,1060,111,53,22,919,197,2362
38,12,17598,3775,13823,175,13648,730,1494,2747,2073,121,74,26,1132,187,5064
38,13,14128,2840,11288,173,11115,619,886,3172,1532,89,28,29,1064,119,3577
38,14,13451,2803,10648,148,10500,452,1378,1845,1776,107,57,38,764,138,3945
38,15,15059,2343,12716,219,12497,224,3135,3813,1078,128,66,28,1076,281,2668
38,16,2778,409,2369,41,2328,155,334,565,351,33,11,4,173,51,651
38,18,3764,479,3285,43,3242,132,561,765,460,44,18,14,348,84,816
38,19,19950,3638,16312,334,15978,268,4485,4177,1724,193,111,50,1287,365,3318
38,20,10784,1880,8904,178,8726,264,1906,1665,1318,129,53,18,570,222,2581
38,21,16161,2884,13277,253,13024,235,3393,3385,1323,144,82,31,1177,292,2962
38,22,4886,778,4108,113,3995,120,885,947,559,56,32,10,357,75,954
38,23,22700,3882,18818,352,18466,429,3463,4423,2369,201,89,42,1828,378,5244
38,24,33904,6557,27347,562,26785,416,6503,5999,3779,312,146,66,2076,526,6962
38,25,5012,772,4240,104,4136,91,957,1022,500,58,31,7,405,89,976
38,26,9182,1502,7680,167,7513,150,1636,2010,812,95,54,17,698,155,1886
38,27,7138,1156,5982,103,5879,171,1318,1626,665,75,37,18,539,119,1311
38,28,11910,1718,10192,261,9931,171,2626,2855,886,105,66,20,919,239,2044
38,29,8625,1475,7150,142,7008,230,1450,1811,891,101,46,24,740,155,1560
38,30,16594,2741,13853,284,13569,349,3014,3615,1548,143,87,32,1356,301,3124
38,32,18389,3221,15168,243,14925,413,2784,3249,2128,152,89,30,1193,251,4636
38,33,20774,3556,17218,350,16868,347,4284,4356,1728,188,109,56,1431,427,3942
38,34,19169,2335,16834,256,16578,768,2369,3981,2236,182,46,54,1717,286,4939
38,35,9260,1550,7710,168,7542,210,1624,1678,923,76,42,28,711,165,2085
38,36,1879,314,1565,30,1535,56,298,311,194,20,13,6,118,43,476
38,37,12404,2022,10382,191,10191,197,2413,2699,1085,130,69,30,835,210,2523
38,38,24380,4459,19921,376,19545,442,3954,4987,2138,163,103,41,1684,323,5710
38,39,22197,3261,18936,361,18575,510,3669,5564,1831,183,84,44,1733,359,4598
38,40,26433,4528,21905,360,21545,560,4047,5481,2834,189,98,61,1910,360,6005
38,41,9757,1361,8396,112,8284,492,975,2391,1201,97,40,25,776,177,2110
38,42,6752,1162,5590,140,5450,154,1315,1313,695,62,44,17,480,101,1269
38,43,8346,1257,7089,137,6952,161,1560,1814,800,91,48,19,728,150,1581
38,44,22415,3579,18836,319,18517,531,3709,4250,2545,192,108,57,1585,340,5200
38,45,33027,5835,27192,534,26658,884,4216,6962,3056,286,96,83,2953,488,7634
38,46,16273,3725,12548,185,12363,160,3191,3384,1180,102,84,24,921,234,3083
38,47,8325,1642,6683,104,6579,183,1046,1105,1274,69,42,7,439,72,2342
38,48,11323,2164,9159,127,9032,465,850,2207,1245,66,29,17,859,120,3174
38,49,16615,3173,13442,172,13270,744,1418,2600,2173,125,86,29,1148,164,4783
38,50,21869,3368,18501,261,18240,869,1602,6511,1634,105,44,42,2102,253,5078
38,51,19011,3465,15546,235,15311,692,2132,3480,1989,150,51,39,1540,279,4959
38,52,11350,2197,9153,167,8986,317,1297,1529,1686,100,56,23,672,140,3166
38,53,18559,3563,14996,276,14720,312,3183,4030,1438,130,71,45,1410,327,3774
38,54,12843,2195,10648,179,10469,254,1885,2078,1808,91,55,18,795,150,3335
38,55,13574,1911,11663,201,11462,429,1595,2758,1422,93,34,20,1121,198,3792
38,56,19388,3297,16091,252,15839,532,2580,3618,2001,143,74,25,1426,284,5156
38,57,11421,2875,8546,149,8397,267,1144,1496,1362,71,37,23,499,99,3399
38,58,20991,5010,15981,288,15693,415,3302,2903,2279,173,96,31,1408,345,4741
38,59,6769,1440,5329,87,5242,155,882,884,933,60,25,7,374,61,1861
38,60,15631,1908,13723,176,13547,533,1293,4957,941,69,31,37,1896,235,3555
39,1,4819,721,4098,74,4024,131,584,1048,620,46,25,21,386,83,1080
39,2,3623,572,3051,66,2985,54,813,811,298,26,23,9,271,87,593
39,3,4838,749,4089,89,4000,86,905,950,528,42,37,10,401,93,948
39,4,5301,745,4556,104,4452,81,955,1130,550,61,31,15,454,104,1071
39,5,2051,307,1744,29,1715,69,351,509,212,21,9,3,176,68,297
39,6,12386,1939,10447,249,10198,191,1997,2942,1212,123,55,23,994,210,2451
39,7,2082,303,1779,38,1741,31,430,387,249,22,21,1,125,50,425
39,8,5216,699,4517,84,4433,70,1283,1085,481,52,30,9,358,91,974
39,9,7702,1211,6491,116,6375,64,1564,1676,620,72,44,10,522,139,1664
39,10,3953,529,3424,71,3353,87,664,986,409,42,27,19,334,82,703
39,11,4977,642,4335,86,4249,124,759,1102,574,63,32,9,419,89,1078
39,12,4841,688,4153,84,4069,68,1023,951,481,62,26,9,332,84,1033
39,13,13744,2194,11550,200,11350,266,2170,2628,1441,132,63,30,1019,205,3396
39,14,2235,285,1950,49,1901,55,456,448,244,41,13,6,144,44,450
39,15,10487,2013,8474,161,8313,216,1341,2194,1155,96,33,16,917,182,2163
39,16,4319,670,3649,63,3586,101,862,938,425,51,17,9,287,91,805
39,17,3615,470,3145,60,3085,57,646,812,389,57,33,15,261,73,742
39,18,2443,356,2087,40,2047,61,469,542,238,35,13,5,147,55,482
39,19,10041,2007,8034,203,7831,222,1478,2424,859,98,56,22,851,224,1597
39,20,2443,301,2142,45,2097,53,396,707,174,33,12,6,304,69,343
39,21,3423,474,2949,79,2870,56,619,808,311,35,34,11,282,75,639
39,22,1773,289,1484,14,1470,55,288,447,170,17,20,3,176,46,248
39,23,6926,1168,5758,160,5598,189,994,1470,773,73,49,11,608,123,1308
39,24,4856,584,4272,91,4181,82,1040,972,511,65,32,10,361,82,1026
39,25,3623,575,3048,54,2994,93,717,738,360,45,26,11,268,44,692
39,26,13773,2587,11186,202,10984,306,2234,2539,1463,139,74,46,1014,282,2887
39,27,1644,257,1387,27,1360,39,312,365,156,14,15,8,120,31,300
39,28,4200,643,3557,91,3466,88,640,1015,448,60,29,12,446,81,647
39,29,4332,758,3574,84,3490,103,612,966,428,52,23,5,366,72,863
39,30,2657,399,2258,68,2190,69,438,539,266,39,27,6,213,59,534
39,31,2984,444,2540,56,2484,71,432,706,388,36,17,3,223,49,559
39,32,5137,652,4485,85,4400,137,758,1240,518,56,21,14,537,116,1003
39,33,11489,2445,9044,172,8872,156,1865,1928,1181,117,75,25,733,181,2611
39,34,10319,2241,8078,148,7930,160,1363,1805,1206,105,42,13,770,168,2298
40,1,7613,1197,6416,133,6283,87,873,1657,597,98,35,17,759,99,2061
40,2,5867,736,5131,99,5032,70,602,1113,644,71,33,11,623,81,1784
40,3,8803,1158,7645,169,7476,138,955,1904,914,142,36,16,661,149,2561
40,4,16896,2587,14309,262,14047,227,1967,3267,1816,235,64,25,1330,246,4870
40,5,2939,384,2555,58,2497,36,424,619,274,31,31,9,230,63,780
40,6,3636,552,3084,76,3008,38,398,891,245,33,19,8,402,57,917
40,7,5988,906,5082,113,4969,69,813,1405,463,79,27,6,558,70,1479
40,8,7864,972,6892,145,6747,74,831,1561,620,95,36,12,823,118,2577
40,9,2581,349,2232,42,2190,33,355,514,296,43,9,11,220,44,665
40,10,9206,1442,7764,162,7602,141,1015,1780,932,99,42,16,669,117,2791
40,11,13010,3022,9988,215,9773,170,1606,2397,1038,127,54,22,1014,162,3183
40,12,8985,1218,7767,139,7628,122,1088,1546,1053,128,35,16,817,115,2708
40,13,7375,1109,6266,161,6105,64,786,1123,917,99,38,16,456,82,2524
40,14,4490,530,3960,81,3879,57,398,705,559,48,15,7,366,50,1674
40,15,20614,3781,16833,292,16541,316,3081,4671,1714,241,68,33,1734,361,4322
40,16,8819,1322,7497,128,7369,143,1067,1660,936,116,39,11,901,118,2378
40,17,2773,465,2308,45,2263,43,365,522,275,51,16,4,172,38,777
40,18,8439,1165,7274,146,7128,127,981,1536,1280,97,40,19,775,96,2177
40,19,6207,937,5270,97,5173,89,851,1218,648,69,28,12,486,78,1694
40,20,4645,752,3893,55,3838,61,595,780,562,69,23,6,291,68,1383
40,21,19480,3139,16341,289,16052,383,2198,3158,2936,252,75,26,1692,201,5131
40,22,8026,1147,6879,122,6757,88,899,1693,715,88,32,11,774,117,2340
40,23,23705,3953,19752,368,19384,454,2731,5083,2516,255,95,45,1981,306,5918
40,24,1469,191,1278,32,1246,18,160,286,177,25,11,2,126,20,421
40,25,22171,3579,18592,346,18246,568,2088,5595,2047,247,58,40,1869,325,5409
40,26,4480,645,3835,62,3773,41,538,779,632,62,14,4,332,84,1287
40,27,8281,1227,7054,163,6891,94,988,1300,1065,133,29,15,632,112,2523
40,28,4694,718,3976,93,3883,66,656,961,466,55,15,6,370,65,1223
40,29,22304,4056,18248,371,17877,307,2369,5160,1919,239,72,40,1929,232,5610
40,30,25380,4834,20546,373,20173,342,2703,5003,2252,278,72,50,2445,334,6694
41,1,11988,2410,9578,137,9441,249,1409,2767,865,96,56,18,1196,178,2607
41,2,10252,1752,8500,187,8313,213,1425,2140,924,112,48,25,960,163,2303
41,3,13176,1953,11223,194,11029,165,2395,2927,1279,147,71,38,1070,240,2697
41,4,14952,2248,12704,236,12468,214,2686,3598,1216,152,80,24,1256,270,2972
41,5,2570,357,2213,57,2156,32,547,728,157,19,20,3,199,59,392
41,6,11848,1669,10179,186,9993,191,2090,2721,1020,149,82,27,1003,226,2484
41,7,8276,1345,6931,161,6770,96,1329,2267,693,99,40,29,553,141,1523
41,8,4734,707,4027,67,3960,59,850,1210,326,51,23,9,457,88,887
41,9,5484,921,4563,90,4473,52,1244,1126,483,60,44,18,300,88,1058
41,10,8579,1270,7309,163,7146,115,1495,1935,674,93,50,26,754,155,1849
41,11,4681,676,4005,99,3906,47,847,1358,306,66,45,14,347,90,786
41,12,7259,1253,6006,125,5881,102,1402,1778,568,68,45,15,554,146,1203
41,13,11992,1921,10071,205,9866,160,2005,3036,1008,149,72,19,954,212,2251
41,14,6587,1023,5564,103,5461,81,1258,1554,515,85,58,24,493,115,1278
41,15,4669,686,3983,83,3900,50,996,1364,319,40,36,6,309,86,694
41,16,4081,591,3490,75,3415,31,852,1112,256,48,17,8,363,90,638
41,17,9577,1989,7588,163,7425,120,1644,2200,645,78,34,13,617,135,1939
41,18,13486,2341,11145,217,10928,175,2538,3040,1084,150,73,26,953,290,2599
41,19,3772,606,3166,84,3082,46,681,945,275,56,9,7,343,84,636
41,20,10794,1895,8899,152,8747,118,1972,2609,888,131,59,27,717,201,2025
41,21,4788,788,4000,110,3890,56,968,1027,380,58,49,10,388,96,858
41,22,8045,1393,6652,148,6504,102,1636,1896,580,61,48,19,577,136,1449
41,23,3019,414,2605,58,2547,48,541,756,241,45,15,7,302,62,530
41,24,9314,1627,7687,164,7523,144,1328,1954,840,111,75,10,797,135,2129
41,25,10125,2317,7808,104,7704,246,1166,2126,853,78,35,22,809,115,2254
41,26,5043,1769,3274,43,3231,51,520,511,398,27,21,4,217,44,1438
41,27,8154,1408,6746,96,6650,117,1264,1517,660,96,48,15,675,134,2124
41,28,11144,1897,9247,214,9033,156,1527,2580,906,128,69,20,974,192,2481
41,29,6768,1413,5355,133,5222,71,1252,1445,447,59,28,16,380,117,1407
41,30,7904,1146,6758,121,6637,111,1323,1717,631,82,34,19,739,125,1856
42,1,4331,686,3645,92,3553,58,820,1125,295,43,31,10,386,117,668
42,2,9933,1501,8432,216,8216,130,1944,1771,949,106,78,16,877,211,2134
